chromosome	coordinate	coverage
ENA|K03455|K03455.1	8080	6317
ENA|K03455|K03455.1	8081	6407
ENA|K03455|K03455.1	8082	6235
ENA|K03455|K03455.1	8083	6237
ENA|K03455|K03455.1	8084	5886
ENA|K03455|K03455.1	8085	5772
ENA|K03455|K03455.1	8086	5791
ENA|K03455|K03455.1	8087	5935
ENA|K03455|K03455.1	8088	6819
ENA|K03455|K03455.1	8089	6808
ENA|K03455|K03455.1	8090	6794
ENA|K03455|K03455.1	8091	6741
ENA|K03455|K03455.1	8092	6769
ENA|K03455|K03455.1	8093	6813
ENA|K03455|K03455.1	8094	6812
ENA|K03455|K03455.1	8095	6783
ENA|K03455|K03455.1	8096	6801
ENA|K03455|K03455.1	8097	6786
ENA|K03455|K03455.1	8098	6819
ENA|K03455|K03455.1	8099	6798
ENA|K03455|K03455.1	8100	6796
ENA|K03455|K03455.1	8101	6811
ENA|K03455|K03455.1	8102	6807
ENA|K03455|K03455.1	8103	6824
ENA|K03455|K03455.1	8104	6812
ENA|K03455|K03455.1	8105	6806
ENA|K03455|K03455.1	8106	6764
ENA|K03455|K03455.1	8107	6822
ENA|K03455|K03455.1	8108	6831
ENA|K03455|K03455.1	8109	6823
ENA|K03455|K03455.1	8110	6730
ENA|K03455|K03455.1	8111	6694
ENA|K03455|K03455.1	8112	6800
ENA|K03455|K03455.1	8113	6778
ENA|K03455|K03455.1	8114	6778
ENA|K03455|K03455.1	8115	6813
ENA|K03455|K03455.1	8116	6806
ENA|K03455|K03455.1	8117	6807
ENA|K03455|K03455.1	8118	6796
ENA|K03455|K03455.1	8119	6786
ENA|K03455|K03455.1	8120	6554
ENA|K03455|K03455.1	8121	6463
ENA|K03455|K03455.1	8122	6470
ENA|K03455|K03455.1	8123	6511
ENA|K03455|K03455.1	8124	6539
ENA|K03455|K03455.1	8125	6492
ENA|K03455|K03455.1	8126	6468
ENA|K03455|K03455.1	8127	6504
ENA|K03455|K03455.1	8128	6503
ENA|K03455|K03455.1	8129	6501
ENA|K03455|K03455.1	8130	6501
ENA|K03455|K03455.1	8131	6477
ENA|K03455|K03455.1	8132	6503
ENA|K03455|K03455.1	8133	6499
ENA|K03455|K03455.1	8134	6505
ENA|K03455|K03455.1	8135	6509
ENA|K03455|K03455.1	8136	6475
ENA|K03455|K03455.1	8137	6481
ENA|K03455|K03455.1	8138	6473
ENA|K03455|K03455.1	8139	6472
ENA|K03455|K03455.1	8140	6497
ENA|K03455|K03455.1	8141	6478
ENA|K03455|K03455.1	8142	6455
ENA|K03455|K03455.1	8143	6280
ENA|K03455|K03455.1	8144	6366
ENA|K03455|K03455.1	8145	6385
ENA|K03455|K03455.1	8146	6743
ENA|K03455|K03455.1	8147	6745
ENA|K03455|K03455.1	8148	6749
ENA|K03455|K03455.1	8149	6747
ENA|K03455|K03455.1	8150	6709
ENA|K03455|K03455.1	8151	6712
ENA|K03455|K03455.1	8152	6684
ENA|K03455|K03455.1	8153	6764
ENA|K03455|K03455.1	8154	6746
ENA|K03455|K03455.1	8155	6762
ENA|K03455|K03455.1	8156	6763
ENA|K03455|K03455.1	8157	6764
ENA|K03455|K03455.1	8158	6773
ENA|K03455|K03455.1	8159	6762
ENA|K03455|K03455.1	8160	6771
ENA|K03455|K03455.1	8161	6768
ENA|K03455|K03455.1	8162	6761
ENA|K03455|K03455.1	8163	6776
ENA|K03455|K03455.1	8164	6751
ENA|K03455|K03455.1	8165	6755
ENA|K03455|K03455.1	8166	6758
ENA|K03455|K03455.1	8167	6774
ENA|K03455|K03455.1	8168	6780
ENA|K03455|K03455.1	8169	6765
ENA|K03455|K03455.1	8170	6739
ENA|K03455|K03455.1	8171	6763
ENA|K03455|K03455.1	8172	6760
ENA|K03455|K03455.1	8173	6755
ENA|K03455|K03455.1	8174	6599
ENA|K03455|K03455.1	8175	6590
ENA|K03455|K03455.1	8176	6676
ENA|K03455|K03455.1	8177	6726
ENA|K03455|K03455.1	8178	6729
ENA|K03455|K03455.1	8179	6685
ENA|K03455|K03455.1	8180	6693
ENA|K03455|K03455.1	8181	6734
ENA|K03455|K03455.1	8182	6742
ENA|K03455|K03455.1	8183	6713
ENA|K03455|K03455.1	8184	6748
ENA|K03455|K03455.1	8185	6735
ENA|K03455|K03455.1	8186	6738
ENA|K03455|K03455.1	8187	6735
ENA|K03455|K03455.1	8188	6734
ENA|K03455|K03455.1	8189	6745
ENA|K03455|K03455.1	8190	6714
ENA|K03455|K03455.1	8191	6745
ENA|K03455|K03455.1	8192	6722
ENA|K03455|K03455.1	8193	6708
ENA|K03455|K03455.1	8194	6754
ENA|K03455|K03455.1	8195	6744
ENA|K03455|K03455.1	8196	6750
ENA|K03455|K03455.1	8197	6753
ENA|K03455|K03455.1	8198	6748
ENA|K03455|K03455.1	8199	6758
ENA|K03455|K03455.1	8200	6746
ENA|K03455|K03455.1	8201	6757
ENA|K03455|K03455.1	8202	6723
ENA|K03455|K03455.1	8203	6749
ENA|K03455|K03455.1	8204	6761
ENA|K03455|K03455.1	8205	6755
ENA|K03455|K03455.1	8206	6758
ENA|K03455|K03455.1	8207	6761
ENA|K03455|K03455.1	8208	6748
ENA|K03455|K03455.1	8209	6767
ENA|K03455|K03455.1	8210	6771
ENA|K03455|K03455.1	8211	6773
ENA|K03455|K03455.1	8212	6772
ENA|K03455|K03455.1	8213	6758
ENA|K03455|K03455.1	8214	6779
ENA|K03455|K03455.1	8215	6789
ENA|K03455|K03455.1	8216	6787
ENA|K03455|K03455.1	8217	6657
ENA|K03455|K03455.1	8218	6650
ENA|K03455|K03455.1	8219	6775
ENA|K03455|K03455.1	8220	6769
ENA|K03455|K03455.1	8221	6771
ENA|K03455|K03455.1	8222	6714
ENA|K03455|K03455.1	8223	6712
ENA|K03455|K03455.1	8224	6715
ENA|K03455|K03455.1	8225	6720
ENA|K03455|K03455.1	8226	6762
ENA|K03455|K03455.1	8227	6767
ENA|K03455|K03455.1	8228	6744
ENA|K03455|K03455.1	8229	6744
ENA|K03455|K03455.1	8230	6702
ENA|K03455|K03455.1	8231	6699
ENA|K03455|K03455.1	8232	6690
ENA|K03455|K03455.1	8233	6688
ENA|K03455|K03455.1	8234	6697
ENA|K03455|K03455.1	8235	6702
ENA|K03455|K03455.1	8236	6698
ENA|K03455|K03455.1	8237	6724
ENA|K03455|K03455.1	8238	6709
ENA|K03455|K03455.1	8239	6735
ENA|K03455|K03455.1	8240	6729
ENA|K03455|K03455.1	8241	6710
ENA|K03455|K03455.1	8242	6746
ENA|K03455|K03455.1	8243	6693
ENA|K03455|K03455.1	8244	6697
ENA|K03455|K03455.1	8245	6740
ENA|K03455|K03455.1	8246	6738
ENA|K03455|K03455.1	8247	6731
ENA|K03455|K03455.1	8248	6673
ENA|K03455|K03455.1	8249	6580
ENA|K03455|K03455.1	8250	6668
ENA|K03455|K03455.1	8251	6786
ENA|K03455|K03455.1	8252	6785
ENA|K03455|K03455.1	8253	6772
ENA|K03455|K03455.1	8254	6764
ENA|K03455|K03455.1	8255	6749
ENA|K03455|K03455.1	8256	6771
ENA|K03455|K03455.1	8257	6775
ENA|K03455|K03455.1	8258	6755
ENA|K03455|K03455.1	8259	6742
ENA|K03455|K03455.1	8260	6458
ENA|K03455|K03455.1	8261	6565
ENA|K03455|K03455.1	8262	6575
ENA|K03455|K03455.1	8263	6629
ENA|K03455|K03455.1	8264	6755
ENA|K03455|K03455.1	8265	6729
ENA|K03455|K03455.1	8266	6716
ENA|K03455|K03455.1	8267	6713
ENA|K03455|K03455.1	8268	6743
ENA|K03455|K03455.1	8269	6757
ENA|K03455|K03455.1	8270	6715
ENA|K03455|K03455.1	8271	6774
ENA|K03455|K03455.1	8272	6714
ENA|K03455|K03455.1	8273	6697
ENA|K03455|K03455.1	8274	6695
ENA|K03455|K03455.1	8275	6602
ENA|K03455|K03455.1	8276	6640
ENA|K03455|K03455.1	8277	6572
ENA|K03455|K03455.1	8278	6470
ENA|K03455|K03455.1	8279	6549
ENA|K03455|K03455.1	8280	6476
ENA|K03455|K03455.1	8281	6593
ENA|K03455|K03455.1	8282	6596
ENA|K03455|K03455.1	8283	6630
ENA|K03455|K03455.1	8284	6627
ENA|K03455|K03455.1	8285	6627
ENA|K03455|K03455.1	8286	6641
ENA|K03455|K03455.1	8287	6653
ENA|K03455|K03455.1	8288	6586
ENA|K03455|K03455.1	8289	6654
ENA|K03455|K03455.1	8290	6617
ENA|K03455|K03455.1	8291	6573
ENA|K03455|K03455.1	8292	6561
ENA|K03455|K03455.1	8293	6521
ENA|K03455|K03455.1	8294	6483
ENA|K03455|K03455.1	8295	6565
ENA|K03455|K03455.1	8296	6629
ENA|K03455|K03455.1	8297	6608
ENA|K03455|K03455.1	8298	6521
ENA|K03455|K03455.1	8299	6552
ENA|K03455|K03455.1	8300	6527
ENA|K03455|K03455.1	8301	6565
ENA|K03455|K03455.1	8302	6566
ENA|K03455|K03455.1	8303	6538
ENA|K03455|K03455.1	8304	6559
ENA|K03455|K03455.1	8305	6642
ENA|K03455|K03455.1	8306	6575
ENA|K03455|K03455.1	8307	6610
ENA|K03455|K03455.1	8308	6618
ENA|K03455|K03455.1	8309	6632
ENA|K03455|K03455.1	8310	6635
ENA|K03455|K03455.1	8311	6662
ENA|K03455|K03455.1	8312	6648
ENA|K03455|K03455.1	8313	6579
ENA|K03455|K03455.1	8314	6518
ENA|K03455|K03455.1	8315	6498
ENA|K03455|K03455.1	8316	6537
ENA|K03455|K03455.1	8317	6519
ENA|K03455|K03455.1	8318	6538
ENA|K03455|K03455.1	8319	6595
ENA|K03455|K03455.1	8320	6599
ENA|K03455|K03455.1	8321	6599
ENA|K03455|K03455.1	8322	6568
ENA|K03455|K03455.1	8323	6524
ENA|K03455|K03455.1	8324	6502
ENA|K03455|K03455.1	8325	6560
ENA|K03455|K03455.1	8326	6549
ENA|K03455|K03455.1	8327	6639
ENA|K03455|K03455.1	8328	6615
ENA|K03455|K03455.1	8329	6562
ENA|K03455|K03455.1	8330	6605
ENA|K03455|K03455.1	8331	6605
ENA|K03455|K03455.1	8332	6402
ENA|K03455|K03455.1	8333	6396
ENA|K03455|K03455.1	8334	6574
ENA|K03455|K03455.1	8335	6646
ENA|K03455|K03455.1	8336	6559
ENA|K03455|K03455.1	8337	6621
ENA|K03455|K03455.1	8338	6441
ENA|K03455|K03455.1	8339	6650
ENA|K03455|K03455.1	8340	6657
ENA|K03455|K03455.1	8341	6641
ENA|K03455|K03455.1	8342	6645
ENA|K03455|K03455.1	8343	6576
ENA|K03455|K03455.1	8344	6669
ENA|K03455|K03455.1	8345	6631
ENA|K03455|K03455.1	8346	6649
ENA|K03455|K03455.1	8347	6625
ENA|K03455|K03455.1	8348	6581
ENA|K03455|K03455.1	8349	6635
ENA|K03455|K03455.1	8350	6636
ENA|K03455|K03455.1	8351	6650
ENA|K03455|K03455.1	8352	6646
ENA|K03455|K03455.1	8353	6566
ENA|K03455|K03455.1	8354	6685
ENA|K03455|K03455.1	8355	6638
ENA|K03455|K03455.1	8356	6650
ENA|K03455|K03455.1	8357	6699
ENA|K03455|K03455.1	8358	6656
ENA|K03455|K03455.1	8359	6692
ENA|K03455|K03455.1	8360	6691
ENA|K03455|K03455.1	8361	6685
ENA|K03455|K03455.1	8362	6645
ENA|K03455|K03455.1	8363	6614
ENA|K03455|K03455.1	8364	6738
ENA|K03455|K03455.1	8365	6574
ENA|K03455|K03455.1	8366	6507
ENA|K03455|K03455.1	8367	6524
ENA|K03455|K03455.1	8368	6514
ENA|K03455|K03455.1	8369	6513
ENA|K03455|K03455.1	8370	6516
ENA|K03455|K03455.1	8371	6443
ENA|K03455|K03455.1	8372	6482
ENA|K03455|K03455.1	8373	6519
ENA|K03455|K03455.1	8374	6592
ENA|K03455|K03455.1	8375	6600
ENA|K03455|K03455.1	8376	6583
ENA|K03455|K03455.1	8377	6565
ENA|K03455|K03455.1	8378	6590
ENA|K03455|K03455.1	8379	6701
ENA|K03455|K03455.1	8380	6641
ENA|K03455|K03455.1	8381	6691
ENA|K03455|K03455.1	8382	6682
ENA|K03455|K03455.1	8383	6680
ENA|K03455|K03455.1	8384	6628
ENA|K03455|K03455.1	8385	6708
ENA|K03455|K03455.1	8386	6721
ENA|K03455|K03455.1	8387	6707
ENA|K03455|K03455.1	8388	6665
ENA|K03455|K03455.1	8389	6740
ENA|K03455|K03455.1	8390	6749
ENA|K03455|K03455.1	8391	6455
ENA|K03455|K03455.1	8392	6252
ENA|K03455|K03455.1	8393	6196
ENA|K03455|K03455.1	8394	6199
ENA|K03455|K03455.1	8395	6675
ENA|K03455|K03455.1	8396	6762
ENA|K03455|K03455.1	8397	6676
ENA|K03455|K03455.1	8398	6690
ENA|K03455|K03455.1	8399	6713
ENA|K03455|K03455.1	8400	6724
ENA|K03455|K03455.1	8401	6700
ENA|K03455|K03455.1	8402	6743
ENA|K03455|K03455.1	8403	6642
ENA|K03455|K03455.1	8404	6666
ENA|K03455|K03455.1	8405	6754
ENA|K03455|K03455.1	8406	6754
ENA|K03455|K03455.1	8407	6748
ENA|K03455|K03455.1	8408	6751
ENA|K03455|K03455.1	8409	6745
ENA|K03455|K03455.1	8410	6725
ENA|K03455|K03455.1	8411	6742
ENA|K03455|K03455.1	8412	6751
ENA|K03455|K03455.1	8413	6756
ENA|K03455|K03455.1	8414	6741
ENA|K03455|K03455.1	8415	6753
ENA|K03455|K03455.1	8416	6726
ENA|K03455|K03455.1	8417	6735
ENA|K03455|K03455.1	8418	6740
ENA|K03455|K03455.1	8419	6753
ENA|K03455|K03455.1	8420	6762
ENA|K03455|K03455.1	8421	6763
ENA|K03455|K03455.1	8422	6766
ENA|K03455|K03455.1	8423	6761
ENA|K03455|K03455.1	8424	6776
ENA|K03455|K03455.1	8425	6770
ENA|K03455|K03455.1	8426	6756
ENA|K03455|K03455.1	8427	6726
ENA|K03455|K03455.1	8428	6556
ENA|K03455|K03455.1	8429	6545
ENA|K03455|K03455.1	8430	6560
ENA|K03455|K03455.1	8431	6611
ENA|K03455|K03455.1	8432	6615
ENA|K03455|K03455.1	8433	6647
ENA|K03455|K03455.1	8434	6685
ENA|K03455|K03455.1	8435	6730
ENA|K03455|K03455.1	8436	6742
ENA|K03455|K03455.1	8437	6738
ENA|K03455|K03455.1	8438	6735
ENA|K03455|K03455.1	8439	6736
ENA|K03455|K03455.1	8440	6731
ENA|K03455|K03455.1	8441	6747
ENA|K03455|K03455.1	8442	6722
ENA|K03455|K03455.1	8443	6730
ENA|K03455|K03455.1	8444	6742
ENA|K03455|K03455.1	8445	6761
ENA|K03455|K03455.1	8446	6761
ENA|K03455|K03455.1	8447	6766
ENA|K03455|K03455.1	8448	6754
ENA|K03455|K03455.1	8449	6772
ENA|K03455|K03455.1	8450	6759
ENA|K03455|K03455.1	8451	6769
ENA|K03455|K03455.1	8452	6760
ENA|K03455|K03455.1	8453	6759
ENA|K03455|K03455.1	8454	6676
ENA|K03455|K03455.1	8455	6776
ENA|K03455|K03455.1	8456	6789
ENA|K03455|K03455.1	8457	6785
ENA|K03455|K03455.1	8458	6782
ENA|K03455|K03455.1	8459	6775
ENA|K03455|K03455.1	8460	6288
ENA|K03455|K03455.1	8461	6278
ENA|K03455|K03455.1	8462	6285
ENA|K03455|K03455.1	8463	6333
ENA|K03455|K03455.1	8464	6328
ENA|K03455|K03455.1	8465	6850
ENA|K03455|K03455.1	8466	6855
ENA|K03455|K03455.1	8467	6856
ENA|K03455|K03455.1	8468	6832
ENA|K03455|K03455.1	8469	6854
ENA|K03455|K03455.1	8470	6722
ENA|K03455|K03455.1	8471	6737
ENA|K03455|K03455.1	8472	6763
ENA|K03455|K03455.1	8473	6775
ENA|K03455|K03455.1	8474	6822
ENA|K03455|K03455.1	8475	6810
ENA|K03455|K03455.1	8476	6827
ENA|K03455|K03455.1	8477	6804
ENA|K03455|K03455.1	8478	6825
ENA|K03455|K03455.1	8479	6793
ENA|K03455|K03455.1	8480	6835
ENA|K03455|K03455.1	8481	6798
ENA|K03455|K03455.1	8482	6827
ENA|K03455|K03455.1	8483	6825
ENA|K03455|K03455.1	8484	6828
ENA|K03455|K03455.1	8485	6808
ENA|K03455|K03455.1	8486	6713
ENA|K03455|K03455.1	8487	6795
ENA|K03455|K03455.1	8488	6645
ENA|K03455|K03455.1	8489	6833
ENA|K03455|K03455.1	8490	6823
ENA|K03455|K03455.1	8491	6813
ENA|K03455|K03455.1	8492	6829
ENA|K03455|K03455.1	8493	6785
ENA|K03455|K03455.1	8494	6833
ENA|K03455|K03455.1	8495	6827
ENA|K03455|K03455.1	8496	6816
ENA|K03455|K03455.1	8497	6719
ENA|K03455|K03455.1	8498	6716
ENA|K03455|K03455.1	8499	6813
ENA|K03455|K03455.1	8500	6754
ENA|K03455|K03455.1	8501	6775
ENA|K03455|K03455.1	8502	6813
ENA|K03455|K03455.1	8503	6830
ENA|K03455|K03455.1	8504	6884
ENA|K03455|K03455.1	8505	6892
ENA|K03455|K03455.1	8506	6850
ENA|K03455|K03455.1	8507	6825
ENA|K03455|K03455.1	8508	6775
ENA|K03455|K03455.1	8509	6832
ENA|K03455|K03455.1	8510	6800
ENA|K03455|K03455.1	8511	6861
ENA|K03455|K03455.1	8512	6894
ENA|K03455|K03455.1	8513	6884
ENA|K03455|K03455.1	8514	6901
ENA|K03455|K03455.1	8515	6901
ENA|K03455|K03455.1	8516	6893
ENA|K03455|K03455.1	8517	6893
ENA|K03455|K03455.1	8518	6840
ENA|K03455|K03455.1	8519	6916
ENA|K03455|K03455.1	8520	6899
ENA|K03455|K03455.1	8521	6922
ENA|K03455|K03455.1	8522	6909
ENA|K03455|K03455.1	8523	6886
ENA|K03455|K03455.1	8524	6925
ENA|K03455|K03455.1	8525	6921
ENA|K03455|K03455.1	8526	6920
ENA|K03455|K03455.1	8527	6931
ENA|K03455|K03455.1	8528	6858
ENA|K03455|K03455.1	8529	6542
ENA|K03455|K03455.1	8530	6552
ENA|K03455|K03455.1	8531	6598
ENA|K03455|K03455.1	8532	6501
ENA|K03455|K03455.1	8533	6513
ENA|K03455|K03455.1	8534	6536
ENA|K03455|K03455.1	8535	6544
ENA|K03455|K03455.1	8536	6621
ENA|K03455|K03455.1	8537	6731
ENA|K03455|K03455.1	8538	6737
ENA|K03455|K03455.1	8539	6766
ENA|K03455|K03455.1	8540	6766
ENA|K03455|K03455.1	8541	6847
ENA|K03455|K03455.1	8542	6828
ENA|K03455|K03455.1	8543	6826
ENA|K03455|K03455.1	8544	6840
ENA|K03455|K03455.1	8545	6850
ENA|K03455|K03455.1	8546	6822
ENA|K03455|K03455.1	8547	6805
ENA|K03455|K03455.1	8548	6841
ENA|K03455|K03455.1	8549	6852
ENA|K03455|K03455.1	8550	6809
ENA|K03455|K03455.1	8551	6830
ENA|K03455|K03455.1	8552	6839
ENA|K03455|K03455.1	8553	6852
ENA|K03455|K03455.1	8554	6838
ENA|K03455|K03455.1	8555	6807
ENA|K03455|K03455.1	8556	6829
ENA|K03455|K03455.1	8557	6848
ENA|K03455|K03455.1	8558	6808
ENA|K03455|K03455.1	8559	6801
ENA|K03455|K03455.1	8560	6747
ENA|K03455|K03455.1	8561	6745
ENA|K03455|K03455.1	8562	6701
ENA|K03455|K03455.1	8563	6737
ENA|K03455|K03455.1	8564	6682
ENA|K03455|K03455.1	8565	6569
ENA|K03455|K03455.1	8566	6765
ENA|K03455|K03455.1	8567	6707
ENA|K03455|K03455.1	8568	6724
ENA|K03455|K03455.1	8569	6744
ENA|K03455|K03455.1	8570	6709
ENA|K03455|K03455.1	8571	6691
ENA|K03455|K03455.1	8572	6806
ENA|K03455|K03455.1	8573	6800
ENA|K03455|K03455.1	8574	6800
ENA|K03455|K03455.1	8575	6804
ENA|K03455|K03455.1	8576	6814
ENA|K03455|K03455.1	8577	6728
ENA|K03455|K03455.1	8578	6735
ENA|K03455|K03455.1	8579	6744
ENA|K03455|K03455.1	8580	6712
ENA|K03455|K03455.1	8581	6700
ENA|K03455|K03455.1	8582	6760
ENA|K03455|K03455.1	8583	6654
ENA|K03455|K03455.1	8584	6633
ENA|K03455|K03455.1	8585	6552
ENA|K03455|K03455.1	8586	6452
ENA|K03455|K03455.1	8587	6579
ENA|K03455|K03455.1	8588	6555
ENA|K03455|K03455.1	8589	6662
ENA|K03455|K03455.1	8590	6561
ENA|K03455|K03455.1	8591	6620
ENA|K03455|K03455.1	8592	6554
ENA|K03455|K03455.1	8593	6673
ENA|K03455|K03455.1	8594	6652
ENA|K03455|K03455.1	8595	6623
ENA|K03455|K03455.1	8596	6644
ENA|K03455|K03455.1	8597	6630
ENA|K03455|K03455.1	8598	6609
ENA|K03455|K03455.1	8599	6612
ENA|K03455|K03455.1	8600	6661
ENA|K03455|K03455.1	8601	6687
ENA|K03455|K03455.1	8602	6688
ENA|K03455|K03455.1	8603	6671
ENA|K03455|K03455.1	8604	6708
ENA|K03455|K03455.1	8605	6671
ENA|K03455|K03455.1	8606	6695
ENA|K03455|K03455.1	8607	6698
ENA|K03455|K03455.1	8608	6682
ENA|K03455|K03455.1	8609	6678
ENA|K03455|K03455.1	8610	6643
ENA|K03455|K03455.1	8611	6668
ENA|K03455|K03455.1	8612	6700
ENA|K03455|K03455.1	8613	6682
ENA|K03455|K03455.1	8614	6593
ENA|K03455|K03455.1	8615	6530
ENA|K03455|K03455.1	8616	6521
ENA|K03455|K03455.1	8617	6595
ENA|K03455|K03455.1	8618	6589
ENA|K03455|K03455.1	8619	6699
ENA|K03455|K03455.1	8620	6697
ENA|K03455|K03455.1	8621	6699
ENA|K03455|K03455.1	8622	6626
ENA|K03455|K03455.1	8623	6625
ENA|K03455|K03455.1	8624	6579
ENA|K03455|K03455.1	8625	6602
ENA|K03455|K03455.1	8626	6534
ENA|K03455|K03455.1	8627	6731
ENA|K03455|K03455.1	8628	6663
ENA|K03455|K03455.1	8629	6639
ENA|K03455|K03455.1	8630	6592
ENA|K03455|K03455.1	8631	6498
ENA|K03455|K03455.1	8632	6631
ENA|K03455|K03455.1	8633	6597
ENA|K03455|K03455.1	8634	6563
ENA|K03455|K03455.1	8635	6571
ENA|K03455|K03455.1	8636	6569
ENA|K03455|K03455.1	8637	6518
ENA|K03455|K03455.1	8638	6519
ENA|K03455|K03455.1	8639	6506
ENA|K03455|K03455.1	8640	6519
ENA|K03455|K03455.1	8641	6478
ENA|K03455|K03455.1	8642	6332
ENA|K03455|K03455.1	8643	6514
ENA|K03455|K03455.1	8644	6523
ENA|K03455|K03455.1	8645	6601
ENA|K03455|K03455.1	8646	6625
ENA|K03455|K03455.1	8647	6625
ENA|K03455|K03455.1	8648	6624
ENA|K03455|K03455.1	8649	6560
ENA|K03455|K03455.1	8650	6592
ENA|K03455|K03455.1	8651	6591
ENA|K03455|K03455.1	8652	6522
ENA|K03455|K03455.1	8653	6575
ENA|K03455|K03455.1	8654	6588
ENA|K03455|K03455.1	8655	6607
ENA|K03455|K03455.1	8656	6588
ENA|K03455|K03455.1	8657	6575
ENA|K03455|K03455.1	8658	6615
ENA|K03455|K03455.1	8659	6613
ENA|K03455|K03455.1	8660	6618
ENA|K03455|K03455.1	8661	6613
ENA|K03455|K03455.1	8662	6602
ENA|K03455|K03455.1	8663	6609
ENA|K03455|K03455.1	8664	6606
ENA|K03455|K03455.1	8665	6577
ENA|K03455|K03455.1	8666	6625
ENA|K03455|K03455.1	8667	6600
ENA|K03455|K03455.1	8668	6595
ENA|K03455|K03455.1	8669	6574
ENA|K03455|K03455.1	8670	6591
ENA|K03455|K03455.1	8671	6614
ENA|K03455|K03455.1	8672	6579
ENA|K03455|K03455.1	8673	6624
ENA|K03455|K03455.1	8674	6594
ENA|K03455|K03455.1	8675	6562
ENA|K03455|K03455.1	8676	6552
ENA|K03455|K03455.1	8677	6629
ENA|K03455|K03455.1	8678	6637
ENA|K03455|K03455.1	8679	6647
ENA|K03455|K03455.1	8680	6605
ENA|K03455|K03455.1	8681	6611
ENA|K03455|K03455.1	8682	6607
ENA|K03455|K03455.1	8683	6631
ENA|K03455|K03455.1	8684	6617
ENA|K03455|K03455.1	8685	6630
ENA|K03455|K03455.1	8686	6474
ENA|K03455|K03455.1	8687	6379
ENA|K03455|K03455.1	8688	6388
ENA|K03455|K03455.1	8689	6419
ENA|K03455|K03455.1	8690	6465
ENA|K03455|K03455.1	8691	6489
ENA|K03455|K03455.1	8692	6547
ENA|K03455|K03455.1	8693	6552
ENA|K03455|K03455.1	8694	6580
ENA|K03455|K03455.1	8695	6590
ENA|K03455|K03455.1	8696	6584
ENA|K03455|K03455.1	8697	6591
ENA|K03455|K03455.1	8698	6597
ENA|K03455|K03455.1	8699	6561
ENA|K03455|K03455.1	8700	6565
ENA|K03455|K03455.1	8701	6542
ENA|K03455|K03455.1	8702	6596
ENA|K03455|K03455.1	8703	6619
ENA|K03455|K03455.1	8704	6606
ENA|K03455|K03455.1	8705	6620
ENA|K03455|K03455.1	8706	6535
ENA|K03455|K03455.1	8707	6661
ENA|K03455|K03455.1	8708	6676
ENA|K03455|K03455.1	8709	6668
ENA|K03455|K03455.1	8710	6626
ENA|K03455|K03455.1	8711	6526
ENA|K03455|K03455.1	8712	6593
ENA|K03455|K03455.1	8713	6621
ENA|K03455|K03455.1	8714	6577
ENA|K03455|K03455.1	8715	6658
ENA|K03455|K03455.1	8716	6569
ENA|K03455|K03455.1	8717	6636
ENA|K03455|K03455.1	8718	6668
ENA|K03455|K03455.1	8719	6670
ENA|K03455|K03455.1	8720	6649
ENA|K03455|K03455.1	8721	6695
ENA|K03455|K03455.1	8722	6645
ENA|K03455|K03455.1	8723	6705
ENA|K03455|K03455.1	8724	6713
ENA|K03455|K03455.1	8725	6616
ENA|K03455|K03455.1	8726	6608
ENA|K03455|K03455.1	8727	6545
ENA|K03455|K03455.1	8728	6649
ENA|K03455|K03455.1	8729	6624
ENA|K03455|K03455.1	8730	6718
ENA|K03455|K03455.1	8731	6704
ENA|K03455|K03455.1	8732	6693
ENA|K03455|K03455.1	8733	6655
ENA|K03455|K03455.1	8734	6731
ENA|K03455|K03455.1	8735	6733
ENA|K03455|K03455.1	8736	6732
ENA|K03455|K03455.1	8737	6732
ENA|K03455|K03455.1	8738	6614
ENA|K03455|K03455.1	8739	6707
ENA|K03455|K03455.1	8740	6649
ENA|K03455|K03455.1	8741	6636
ENA|K03455|K03455.1	8742	6688
ENA|K03455|K03455.1	8743	6722
ENA|K03455|K03455.1	8744	6743
ENA|K03455|K03455.1	8745	6742
ENA|K03455|K03455.1	8746	6775
ENA|K03455|K03455.1	8747	6802
ENA|K03455|K03455.1	8748	6783
ENA|K03455|K03455.1	8749	6784
ENA|K03455|K03455.1	8750	6728
ENA|K03455|K03455.1	8751	6678
ENA|K03455|K03455.1	8752	6779
ENA|K03455|K03455.1	8753	6784
ENA|K03455|K03455.1	8754	6813
ENA|K03455|K03455.1	8755	6818
ENA|K03455|K03455.1	8756	6819
ENA|K03455|K03455.1	8757	6823
ENA|K03455|K03455.1	8758	6828
ENA|K03455|K03455.1	8759	6833
ENA|K03455|K03455.1	8760	6807
ENA|K03455|K03455.1	8761	6846
ENA|K03455|K03455.1	8762	6813
ENA|K03455|K03455.1	8763	6679
ENA|K03455|K03455.1	8764	6669
ENA|K03455|K03455.1	8765	6682
ENA|K03455|K03455.1	8766	6785
ENA|K03455|K03455.1	8767	6788
ENA|K03455|K03455.1	8768	6807
ENA|K03455|K03455.1	8769	6773
ENA|K03455|K03455.1	8770	6569
ENA|K03455|K03455.1	8771	6609
ENA|K03455|K03455.1	8772	6728
ENA|K03455|K03455.1	8773	6752
ENA|K03455|K03455.1	8774	6747
ENA|K03455|K03455.1	8775	6745
ENA|K03455|K03455.1	8776	6770
ENA|K03455|K03455.1	8777	6792
ENA|K03455|K03455.1	8778	6821
