chromosome	coordinate	coverage
ENA|K03455|K03455.1	8075	6520
ENA|K03455|K03455.1	8076	6517
ENA|K03455|K03455.1	8077	6514
ENA|K03455|K03455.1	8078	6479
ENA|K03455|K03455.1	8079	6325
ENA|K03455|K03455.1	8080	6320
ENA|K03455|K03455.1	8081	6411
ENA|K03455|K03455.1	8082	6237
ENA|K03455|K03455.1	8083	6238
ENA|K03455|K03455.1	8084	5886
ENA|K03455|K03455.1	8085	5772
ENA|K03455|K03455.1	8086	5791
ENA|K03455|K03455.1	8087	5936
ENA|K03455|K03455.1	8088	6822
ENA|K03455|K03455.1	8089	6810
ENA|K03455|K03455.1	8090	6797
ENA|K03455|K03455.1	8091	6742
ENA|K03455|K03455.1	8092	6770
ENA|K03455|K03455.1	8093	6817
ENA|K03455|K03455.1	8094	6815
ENA|K03455|K03455.1	8095	6786
ENA|K03455|K03455.1	8096	6804
ENA|K03455|K03455.1	8097	6789
ENA|K03455|K03455.1	8098	6822
ENA|K03455|K03455.1	8099	6801
ENA|K03455|K03455.1	8100	6799
ENA|K03455|K03455.1	8101	6814
ENA|K03455|K03455.1	8102	6808
ENA|K03455|K03455.1	8103	6827
ENA|K03455|K03455.1	8104	6815
ENA|K03455|K03455.1	8105	6809
ENA|K03455|K03455.1	8106	6766
ENA|K03455|K03455.1	8107	6824
ENA|K03455|K03455.1	8108	6833
ENA|K03455|K03455.1	8109	6825
ENA|K03455|K03455.1	8110	6731
ENA|K03455|K03455.1	8111	6695
ENA|K03455|K03455.1	8112	6801
ENA|K03455|K03455.1	8113	6779
ENA|K03455|K03455.1	8114	6779
ENA|K03455|K03455.1	8115	6815
ENA|K03455|K03455.1	8116	6809
ENA|K03455|K03455.1	8117	6809
ENA|K03455|K03455.1	8118	6798
ENA|K03455|K03455.1	8119	6788
ENA|K03455|K03455.1	8120	6552
ENA|K03455|K03455.1	8121	6461
ENA|K03455|K03455.1	8122	6468
ENA|K03455|K03455.1	8123	6508
ENA|K03455|K03455.1	8124	6536
ENA|K03455|K03455.1	8125	6488
ENA|K03455|K03455.1	8126	6464
ENA|K03455|K03455.1	8127	6501
ENA|K03455|K03455.1	8128	6499
ENA|K03455|K03455.1	8129	6497
ENA|K03455|K03455.1	8130	6497
ENA|K03455|K03455.1	8131	6472
ENA|K03455|K03455.1	8132	6498
ENA|K03455|K03455.1	8133	6494
ENA|K03455|K03455.1	8134	6500
ENA|K03455|K03455.1	8135	6503
ENA|K03455|K03455.1	8136	6468
ENA|K03455|K03455.1	8137	6474
ENA|K03455|K03455.1	8138	6468
ENA|K03455|K03455.1	8139	6467
ENA|K03455|K03455.1	8140	6492
ENA|K03455|K03455.1	8141	6473
ENA|K03455|K03455.1	8142	6455
ENA|K03455|K03455.1	8143	6279
ENA|K03455|K03455.1	8144	6366
ENA|K03455|K03455.1	8145	6386
ENA|K03455|K03455.1	8146	6745
ENA|K03455|K03455.1	8147	6747
ENA|K03455|K03455.1	8148	6751
ENA|K03455|K03455.1	8149	6748
ENA|K03455|K03455.1	8150	6709
ENA|K03455|K03455.1	8151	6712
ENA|K03455|K03455.1	8152	6683
ENA|K03455|K03455.1	8153	6765
ENA|K03455|K03455.1	8154	6746
ENA|K03455|K03455.1	8155	6763
ENA|K03455|K03455.1	8156	6764
ENA|K03455|K03455.1	8157	6765
ENA|K03455|K03455.1	8158	6773
ENA|K03455|K03455.1	8159	6763
ENA|K03455|K03455.1	8160	6772
ENA|K03455|K03455.1	8161	6769
ENA|K03455|K03455.1	8162	6762
ENA|K03455|K03455.1	8163	6777
ENA|K03455|K03455.1	8164	6752
ENA|K03455|K03455.1	8165	6756
ENA|K03455|K03455.1	8166	6759
ENA|K03455|K03455.1	8167	6774
ENA|K03455|K03455.1	8168	6781
ENA|K03455|K03455.1	8169	6765
ENA|K03455|K03455.1	8170	6739
ENA|K03455|K03455.1	8171	6763
ENA|K03455|K03455.1	8172	6761
ENA|K03455|K03455.1	8173	6756
ENA|K03455|K03455.1	8174	6600
ENA|K03455|K03455.1	8175	6591
ENA|K03455|K03455.1	8176	6678
ENA|K03455|K03455.1	8177	6726
ENA|K03455|K03455.1	8178	6730
ENA|K03455|K03455.1	8179	6686
ENA|K03455|K03455.1	8180	6695
ENA|K03455|K03455.1	8181	6735
ENA|K03455|K03455.1	8182	6743
ENA|K03455|K03455.1	8183	6717
ENA|K03455|K03455.1	8184	6752
ENA|K03455|K03455.1	8185	6739
ENA|K03455|K03455.1	8186	6742
ENA|K03455|K03455.1	8187	6739
ENA|K03455|K03455.1	8188	6738
ENA|K03455|K03455.1	8189	6749
ENA|K03455|K03455.1	8190	6718
ENA|K03455|K03455.1	8191	6749
ENA|K03455|K03455.1	8192	6726
ENA|K03455|K03455.1	8193	6712
ENA|K03455|K03455.1	8194	6758
ENA|K03455|K03455.1	8195	6748
ENA|K03455|K03455.1	8196	6753
ENA|K03455|K03455.1	8197	6754
ENA|K03455|K03455.1	8198	6750
ENA|K03455|K03455.1	8199	6761
ENA|K03455|K03455.1	8200	6749
ENA|K03455|K03455.1	8201	6760
ENA|K03455|K03455.1	8202	6725
ENA|K03455|K03455.1	8203	6751
ENA|K03455|K03455.1	8204	6764
ENA|K03455|K03455.1	8205	6758
ENA|K03455|K03455.1	8206	6761
ENA|K03455|K03455.1	8207	6764
ENA|K03455|K03455.1	8208	6751
ENA|K03455|K03455.1	8209	6769
ENA|K03455|K03455.1	8210	6774
ENA|K03455|K03455.1	8211	6775
ENA|K03455|K03455.1	8212	6774
ENA|K03455|K03455.1	8213	6761
ENA|K03455|K03455.1	8214	6782
ENA|K03455|K03455.1	8215	6792
ENA|K03455|K03455.1	8216	6791
ENA|K03455|K03455.1	8217	6659
ENA|K03455|K03455.1	8218	6652
ENA|K03455|K03455.1	8219	6779
ENA|K03455|K03455.1	8220	6773
ENA|K03455|K03455.1	8221	6775
ENA|K03455|K03455.1	8222	6720
ENA|K03455|K03455.1	8223	6718
ENA|K03455|K03455.1	8224	6720
ENA|K03455|K03455.1	8225	6726
ENA|K03455|K03455.1	8226	6767
ENA|K03455|K03455.1	8227	6772
ENA|K03455|K03455.1	8228	6749
ENA|K03455|K03455.1	8229	6749
ENA|K03455|K03455.1	8230	6707
ENA|K03455|K03455.1	8231	6704
ENA|K03455|K03455.1	8232	6697
ENA|K03455|K03455.1	8233	6695
ENA|K03455|K03455.1	8234	6703
ENA|K03455|K03455.1	8235	6707
ENA|K03455|K03455.1	8236	6704
ENA|K03455|K03455.1	8237	6729
ENA|K03455|K03455.1	8238	6715
ENA|K03455|K03455.1	8239	6741
ENA|K03455|K03455.1	8240	6735
ENA|K03455|K03455.1	8241	6716
ENA|K03455|K03455.1	8242	6752
ENA|K03455|K03455.1	8243	6698
ENA|K03455|K03455.1	8244	6702
ENA|K03455|K03455.1	8245	6746
ENA|K03455|K03455.1	8246	6744
ENA|K03455|K03455.1	8247	6737
ENA|K03455|K03455.1	8248	6680
ENA|K03455|K03455.1	8249	6588
ENA|K03455|K03455.1	8250	6676
ENA|K03455|K03455.1	8251	6792
ENA|K03455|K03455.1	8252	6791
ENA|K03455|K03455.1	8253	6777
ENA|K03455|K03455.1	8254	6768
ENA|K03455|K03455.1	8255	6754
ENA|K03455|K03455.1	8256	6780
ENA|K03455|K03455.1	8257	6781
ENA|K03455|K03455.1	8258	6761
ENA|K03455|K03455.1	8259	6748
ENA|K03455|K03455.1	8260	6463
ENA|K03455|K03455.1	8261	6570
ENA|K03455|K03455.1	8262	6579
ENA|K03455|K03455.1	8263	6633
ENA|K03455|K03455.1	8264	6762
ENA|K03455|K03455.1	8265	6736
ENA|K03455|K03455.1	8266	6721
ENA|K03455|K03455.1	8267	6719
ENA|K03455|K03455.1	8268	6751
ENA|K03455|K03455.1	8269	6765
ENA|K03455|K03455.1	8270	6723
ENA|K03455|K03455.1	8271	6782
ENA|K03455|K03455.1	8272	6721
ENA|K03455|K03455.1	8273	6706
ENA|K03455|K03455.1	8274	6703
ENA|K03455|K03455.1	8275	6610
ENA|K03455|K03455.1	8276	6648
ENA|K03455|K03455.1	8277	6582
ENA|K03455|K03455.1	8278	6477
ENA|K03455|K03455.1	8279	6556
ENA|K03455|K03455.1	8280	6482
ENA|K03455|K03455.1	8281	6599
ENA|K03455|K03455.1	8282	6602
ENA|K03455|K03455.1	8283	6636
ENA|K03455|K03455.1	8284	6636
ENA|K03455|K03455.1	8285	6637
ENA|K03455|K03455.1	8286	6650
ENA|K03455|K03455.1	8287	6662
ENA|K03455|K03455.1	8288	6594
ENA|K03455|K03455.1	8289	6661
ENA|K03455|K03455.1	8290	6624
ENA|K03455|K03455.1	8291	6582
ENA|K03455|K03455.1	8292	6569
ENA|K03455|K03455.1	8293	6529
ENA|K03455|K03455.1	8294	6492
ENA|K03455|K03455.1	8295	6574
ENA|K03455|K03455.1	8296	6637
ENA|K03455|K03455.1	8297	6623
ENA|K03455|K03455.1	8298	6537
ENA|K03455|K03455.1	8299	6569
ENA|K03455|K03455.1	8300	6544
ENA|K03455|K03455.1	8301	6583
ENA|K03455|K03455.1	8302	6585
ENA|K03455|K03455.1	8303	6558
ENA|K03455|K03455.1	8304	6581
ENA|K03455|K03455.1	8305	6660
ENA|K03455|K03455.1	8306	6594
ENA|K03455|K03455.1	8307	6629
ENA|K03455|K03455.1	8308	6638
ENA|K03455|K03455.1	8309	6654
ENA|K03455|K03455.1	8310	6657
ENA|K03455|K03455.1	8311	6679
ENA|K03455|K03455.1	8312	6664
ENA|K03455|K03455.1	8313	6597
ENA|K03455|K03455.1	8314	6537
ENA|K03455|K03455.1	8315	6517
ENA|K03455|K03455.1	8316	6557
ENA|K03455|K03455.1	8317	6538
ENA|K03455|K03455.1	8318	6557
ENA|K03455|K03455.1	8319	6612
ENA|K03455|K03455.1	8320	6615
ENA|K03455|K03455.1	8321	6615
ENA|K03455|K03455.1	8322	6580
ENA|K03455|K03455.1	8323	6537
ENA|K03455|K03455.1	8324	6515
ENA|K03455|K03455.1	8325	6573
ENA|K03455|K03455.1	8326	6562
ENA|K03455|K03455.1	8327	6652
ENA|K03455|K03455.1	8328	6629
ENA|K03455|K03455.1	8329	6575
ENA|K03455|K03455.1	8330	6618
ENA|K03455|K03455.1	8331	6619
ENA|K03455|K03455.1	8332	6415
ENA|K03455|K03455.1	8333	6408
ENA|K03455|K03455.1	8334	6586
ENA|K03455|K03455.1	8335	6661
ENA|K03455|K03455.1	8336	6573
ENA|K03455|K03455.1	8337	6636
ENA|K03455|K03455.1	8338	6454
ENA|K03455|K03455.1	8339	6662
ENA|K03455|K03455.1	8340	6669
ENA|K03455|K03455.1	8341	6656
ENA|K03455|K03455.1	8342	6659
ENA|K03455|K03455.1	8343	6589
ENA|K03455|K03455.1	8344	6678
ENA|K03455|K03455.1	8345	6641
ENA|K03455|K03455.1	8346	6659
ENA|K03455|K03455.1	8347	6634
ENA|K03455|K03455.1	8348	6589
ENA|K03455|K03455.1	8349	6643
ENA|K03455|K03455.1	8350	6645
ENA|K03455|K03455.1	8351	6660
ENA|K03455|K03455.1	8352	6657
ENA|K03455|K03455.1	8353	6578
ENA|K03455|K03455.1	8354	6695
ENA|K03455|K03455.1	8355	6648
ENA|K03455|K03455.1	8356	6657
ENA|K03455|K03455.1	8357	6710
ENA|K03455|K03455.1	8358	6666
ENA|K03455|K03455.1	8359	6702
ENA|K03455|K03455.1	8360	6701
ENA|K03455|K03455.1	8361	6697
ENA|K03455|K03455.1	8362	6656
ENA|K03455|K03455.1	8363	6625
ENA|K03455|K03455.1	8364	6749
ENA|K03455|K03455.1	8365	6584
ENA|K03455|K03455.1	8366	6518
ENA|K03455|K03455.1	8367	6538
ENA|K03455|K03455.1	8368	6529
ENA|K03455|K03455.1	8369	6528
ENA|K03455|K03455.1	8370	6532
ENA|K03455|K03455.1	8371	6458
ENA|K03455|K03455.1	8372	6497
ENA|K03455|K03455.1	8373	6535
ENA|K03455|K03455.1	8374	6607
ENA|K03455|K03455.1	8375	6615
ENA|K03455|K03455.1	8376	6598
ENA|K03455|K03455.1	8377	6580
ENA|K03455|K03455.1	8378	6605
ENA|K03455|K03455.1	8379	6710
ENA|K03455|K03455.1	8380	6647
ENA|K03455|K03455.1	8381	6699
ENA|K03455|K03455.1	8382	6689
ENA|K03455|K03455.1	8383	6688
ENA|K03455|K03455.1	8384	6637
ENA|K03455|K03455.1	8385	6716
ENA|K03455|K03455.1	8386	6728
ENA|K03455|K03455.1	8387	6714
ENA|K03455|K03455.1	8388	6672
ENA|K03455|K03455.1	8389	6749
ENA|K03455|K03455.1	8390	6756
ENA|K03455|K03455.1	8391	6460
ENA|K03455|K03455.1	8392	6257
ENA|K03455|K03455.1	8393	6196
ENA|K03455|K03455.1	8394	6202
ENA|K03455|K03455.1	8395	6681
ENA|K03455|K03455.1	8396	6769
ENA|K03455|K03455.1	8397	6683
ENA|K03455|K03455.1	8398	6697
ENA|K03455|K03455.1	8399	6719
ENA|K03455|K03455.1	8400	6731
ENA|K03455|K03455.1	8401	6709
ENA|K03455|K03455.1	8402	6751
ENA|K03455|K03455.1	8403	6650
ENA|K03455|K03455.1	8404	6675
ENA|K03455|K03455.1	8405	6760
ENA|K03455|K03455.1	8406	6761
ENA|K03455|K03455.1	8407	6755
ENA|K03455|K03455.1	8408	6759
ENA|K03455|K03455.1	8409	6753
ENA|K03455|K03455.1	8410	6733
ENA|K03455|K03455.1	8411	6752
ENA|K03455|K03455.1	8412	6759
ENA|K03455|K03455.1	8413	6764
ENA|K03455|K03455.1	8414	6750
ENA|K03455|K03455.1	8415	6761
ENA|K03455|K03455.1	8416	6734
ENA|K03455|K03455.1	8417	6741
ENA|K03455|K03455.1	8418	6748
ENA|K03455|K03455.1	8419	6761
ENA|K03455|K03455.1	8420	6769
ENA|K03455|K03455.1	8421	6770
ENA|K03455|K03455.1	8422	6775
ENA|K03455|K03455.1	8423	6769
ENA|K03455|K03455.1	8424	6785
ENA|K03455|K03455.1	8425	6779
ENA|K03455|K03455.1	8426	6765
ENA|K03455|K03455.1	8427	6735
ENA|K03455|K03455.1	8428	6566
ENA|K03455|K03455.1	8429	6554
ENA|K03455|K03455.1	8430	6568
ENA|K03455|K03455.1	8431	6620
ENA|K03455|K03455.1	8432	6622
ENA|K03455|K03455.1	8433	6653
ENA|K03455|K03455.1	8434	6691
ENA|K03455|K03455.1	8435	6735
ENA|K03455|K03455.1	8436	6748
ENA|K03455|K03455.1	8437	6744
ENA|K03455|K03455.1	8438	6740
ENA|K03455|K03455.1	8439	6742
ENA|K03455|K03455.1	8440	6736
ENA|K03455|K03455.1	8441	6753
ENA|K03455|K03455.1	8442	6728
ENA|K03455|K03455.1	8443	6735
ENA|K03455|K03455.1	8444	6746
ENA|K03455|K03455.1	8445	6766
ENA|K03455|K03455.1	8446	6766
ENA|K03455|K03455.1	8447	6771
ENA|K03455|K03455.1	8448	6758
ENA|K03455|K03455.1	8449	6776
ENA|K03455|K03455.1	8450	6763
ENA|K03455|K03455.1	8451	6773
ENA|K03455|K03455.1	8452	6765
ENA|K03455|K03455.1	8453	6765
ENA|K03455|K03455.1	8454	6682
ENA|K03455|K03455.1	8455	6783
ENA|K03455|K03455.1	8456	6796
ENA|K03455|K03455.1	8457	6792
ENA|K03455|K03455.1	8458	6789
ENA|K03455|K03455.1	8459	6780
ENA|K03455|K03455.1	8460	6293
ENA|K03455|K03455.1	8461	6283
ENA|K03455|K03455.1	8462	6290
ENA|K03455|K03455.1	8463	6338
ENA|K03455|K03455.1	8464	6333
ENA|K03455|K03455.1	8465	6855
ENA|K03455|K03455.1	8466	6861
ENA|K03455|K03455.1	8467	6862
ENA|K03455|K03455.1	8468	6839
ENA|K03455|K03455.1	8469	6860
ENA|K03455|K03455.1	8470	6728
ENA|K03455|K03455.1	8471	6743
ENA|K03455|K03455.1	8472	6772
ENA|K03455|K03455.1	8473	6787
ENA|K03455|K03455.1	8474	6827
ENA|K03455|K03455.1	8475	6814
ENA|K03455|K03455.1	8476	6832
ENA|K03455|K03455.1	8477	6809
ENA|K03455|K03455.1	8478	6830
ENA|K03455|K03455.1	8479	6798
ENA|K03455|K03455.1	8480	6840
ENA|K03455|K03455.1	8481	6802
ENA|K03455|K03455.1	8482	6833
ENA|K03455|K03455.1	8483	6829
ENA|K03455|K03455.1	8484	6834
ENA|K03455|K03455.1	8485	6813
ENA|K03455|K03455.1	8486	6719
ENA|K03455|K03455.1	8487	6802
ENA|K03455|K03455.1	8488	6653
ENA|K03455|K03455.1	8489	6841
ENA|K03455|K03455.1	8490	6830
ENA|K03455|K03455.1	8491	6821
ENA|K03455|K03455.1	8492	6837
ENA|K03455|K03455.1	8493	6793
ENA|K03455|K03455.1	8494	6840
ENA|K03455|K03455.1	8495	6835
ENA|K03455|K03455.1	8496	6823
ENA|K03455|K03455.1	8497	6722
ENA|K03455|K03455.1	8498	6721
ENA|K03455|K03455.1	8499	6820
ENA|K03455|K03455.1	8500	6761
ENA|K03455|K03455.1	8501	6784
ENA|K03455|K03455.1	8502	6820
ENA|K03455|K03455.1	8503	6838
ENA|K03455|K03455.1	8504	6891
ENA|K03455|K03455.1	8505	6898
ENA|K03455|K03455.1	8506	6855
ENA|K03455|K03455.1	8507	6830
ENA|K03455|K03455.1	8508	6783
ENA|K03455|K03455.1	8509	6839
ENA|K03455|K03455.1	8510	6806
ENA|K03455|K03455.1	8511	6867
ENA|K03455|K03455.1	8512	6900
ENA|K03455|K03455.1	8513	6891
ENA|K03455|K03455.1	8514	6907
ENA|K03455|K03455.1	8515	6907
ENA|K03455|K03455.1	8516	6899
ENA|K03455|K03455.1	8517	6898
ENA|K03455|K03455.1	8518	6844
ENA|K03455|K03455.1	8519	6920
ENA|K03455|K03455.1	8520	6904
ENA|K03455|K03455.1	8521	6927
ENA|K03455|K03455.1	8522	6914
ENA|K03455|K03455.1	8523	6887
ENA|K03455|K03455.1	8524	6926
ENA|K03455|K03455.1	8525	6922
ENA|K03455|K03455.1	8526	6921
ENA|K03455|K03455.1	8527	6932
ENA|K03455|K03455.1	8528	6859
ENA|K03455|K03455.1	8529	6540
ENA|K03455|K03455.1	8530	6549
ENA|K03455|K03455.1	8531	6596
ENA|K03455|K03455.1	8532	6500
ENA|K03455|K03455.1	8533	6512
ENA|K03455|K03455.1	8534	6533
ENA|K03455|K03455.1	8535	6541
ENA|K03455|K03455.1	8536	6618
ENA|K03455|K03455.1	8537	6729
ENA|K03455|K03455.1	8538	6735
ENA|K03455|K03455.1	8539	6764
ENA|K03455|K03455.1	8540	6765
ENA|K03455|K03455.1	8541	6846
ENA|K03455|K03455.1	8542	6827
ENA|K03455|K03455.1	8543	6825
ENA|K03455|K03455.1	8544	6839
ENA|K03455|K03455.1	8545	6849
ENA|K03455|K03455.1	8546	6821
ENA|K03455|K03455.1	8547	6804
ENA|K03455|K03455.1	8548	6841
ENA|K03455|K03455.1	8549	6851
ENA|K03455|K03455.1	8550	6808
ENA|K03455|K03455.1	8551	6829
ENA|K03455|K03455.1	8552	6838
ENA|K03455|K03455.1	8553	6850
ENA|K03455|K03455.1	8554	6837
ENA|K03455|K03455.1	8555	6811
ENA|K03455|K03455.1	8556	6828
ENA|K03455|K03455.1	8557	6847
ENA|K03455|K03455.1	8558	6806
ENA|K03455|K03455.1	8559	6799
ENA|K03455|K03455.1	8560	6744
ENA|K03455|K03455.1	8561	6742
ENA|K03455|K03455.1	8562	6700
ENA|K03455|K03455.1	8563	6736
ENA|K03455|K03455.1	8564	6680
ENA|K03455|K03455.1	8565	6565
ENA|K03455|K03455.1	8566	6765
ENA|K03455|K03455.1	8567	6708
ENA|K03455|K03455.1	8568	6725
ENA|K03455|K03455.1	8569	6745
ENA|K03455|K03455.1	8570	6711
ENA|K03455|K03455.1	8571	6694
ENA|K03455|K03455.1	8572	6809
ENA|K03455|K03455.1	8573	6801
ENA|K03455|K03455.1	8574	6801
ENA|K03455|K03455.1	8575	6805
ENA|K03455|K03455.1	8576	6815
ENA|K03455|K03455.1	8577	6729
ENA|K03455|K03455.1	8578	6735
ENA|K03455|K03455.1	8579	6744
ENA|K03455|K03455.1	8580	6712
ENA|K03455|K03455.1	8581	6700
ENA|K03455|K03455.1	8582	6761
ENA|K03455|K03455.1	8583	6654
ENA|K03455|K03455.1	8584	6631
ENA|K03455|K03455.1	8585	6546
ENA|K03455|K03455.1	8586	6447
ENA|K03455|K03455.1	8587	6575
ENA|K03455|K03455.1	8588	6551
ENA|K03455|K03455.1	8589	6658
ENA|K03455|K03455.1	8590	6561
ENA|K03455|K03455.1	8591	6621
ENA|K03455|K03455.1	8592	6558
ENA|K03455|K03455.1	8593	6676
ENA|K03455|K03455.1	8594	6653
ENA|K03455|K03455.1	8595	6623
ENA|K03455|K03455.1	8596	6646
ENA|K03455|K03455.1	8597	6632
ENA|K03455|K03455.1	8598	6611
ENA|K03455|K03455.1	8599	6615
ENA|K03455|K03455.1	8600	6665
ENA|K03455|K03455.1	8601	6688
ENA|K03455|K03455.1	8602	6689
ENA|K03455|K03455.1	8603	6673
ENA|K03455|K03455.1	8604	6709
ENA|K03455|K03455.1	8605	6673
ENA|K03455|K03455.1	8606	6697
ENA|K03455|K03455.1	8607	6700
ENA|K03455|K03455.1	8608	6683
ENA|K03455|K03455.1	8609	6680
ENA|K03455|K03455.1	8610	6644
ENA|K03455|K03455.1	8611	6669
ENA|K03455|K03455.1	8612	6701
ENA|K03455|K03455.1	8613	6683
ENA|K03455|K03455.1	8614	6594
ENA|K03455|K03455.1	8615	6533
ENA|K03455|K03455.1	8616	6524
ENA|K03455|K03455.1	8617	6598
ENA|K03455|K03455.1	8618	6593
ENA|K03455|K03455.1	8619	6699
ENA|K03455|K03455.1	8620	6697
ENA|K03455|K03455.1	8621	6699
ENA|K03455|K03455.1	8622	6627
ENA|K03455|K03455.1	8623	6625
ENA|K03455|K03455.1	8624	6579
ENA|K03455|K03455.1	8625	6603
ENA|K03455|K03455.1	8626	6535
ENA|K03455|K03455.1	8627	6731
ENA|K03455|K03455.1	8628	6666
ENA|K03455|K03455.1	8629	6646
ENA|K03455|K03455.1	8630	6600
ENA|K03455|K03455.1	8631	6504
ENA|K03455|K03455.1	8632	6638
ENA|K03455|K03455.1	8633	6605
ENA|K03455|K03455.1	8634	6572
ENA|K03455|K03455.1	8635	6580
ENA|K03455|K03455.1	8636	6578
ENA|K03455|K03455.1	8637	6526
ENA|K03455|K03455.1	8638	6527
ENA|K03455|K03455.1	8639	6515
ENA|K03455|K03455.1	8640	6528
ENA|K03455|K03455.1	8641	6487
ENA|K03455|K03455.1	8642	6340
ENA|K03455|K03455.1	8643	6524
ENA|K03455|K03455.1	8644	6533
ENA|K03455|K03455.1	8645	6613
ENA|K03455|K03455.1	8646	6626
ENA|K03455|K03455.1	8647	6626
ENA|K03455|K03455.1	8648	6625
ENA|K03455|K03455.1	8649	6561
ENA|K03455|K03455.1	8650	6594
ENA|K03455|K03455.1	8651	6592
ENA|K03455|K03455.1	8652	6522
ENA|K03455|K03455.1	8653	6575
ENA|K03455|K03455.1	8654	6588
ENA|K03455|K03455.1	8655	6608
ENA|K03455|K03455.1	8656	6589
ENA|K03455|K03455.1	8657	6576
ENA|K03455|K03455.1	8658	6616
ENA|K03455|K03455.1	8659	6614
ENA|K03455|K03455.1	8660	6619
ENA|K03455|K03455.1	8661	6614
ENA|K03455|K03455.1	8662	6603
ENA|K03455|K03455.1	8663	6611
ENA|K03455|K03455.1	8664	6608
ENA|K03455|K03455.1	8665	6580
ENA|K03455|K03455.1	8666	6627
ENA|K03455|K03455.1	8667	6602
ENA|K03455|K03455.1	8668	6595
ENA|K03455|K03455.1	8669	6573
ENA|K03455|K03455.1	8670	6592
ENA|K03455|K03455.1	8671	6616
ENA|K03455|K03455.1	8672	6581
ENA|K03455|K03455.1	8673	6626
ENA|K03455|K03455.1	8674	6596
ENA|K03455|K03455.1	8675	6565
ENA|K03455|K03455.1	8676	6555
ENA|K03455|K03455.1	8677	6630
ENA|K03455|K03455.1	8678	6640
ENA|K03455|K03455.1	8679	6649
ENA|K03455|K03455.1	8680	6607
ENA|K03455|K03455.1	8681	6613
ENA|K03455|K03455.1	8682	6610
ENA|K03455|K03455.1	8683	6633
ENA|K03455|K03455.1	8684	6618
ENA|K03455|K03455.1	8685	6632
ENA|K03455|K03455.1	8686	6472
ENA|K03455|K03455.1	8687	6377
ENA|K03455|K03455.1	8688	6385
ENA|K03455|K03455.1	8689	6416
ENA|K03455|K03455.1	8690	6462
ENA|K03455|K03455.1	8691	6486
ENA|K03455|K03455.1	8692	6545
ENA|K03455|K03455.1	8693	6551
ENA|K03455|K03455.1	8694	6580
ENA|K03455|K03455.1	8695	6593
ENA|K03455|K03455.1	8696	6587
ENA|K03455|K03455.1	8697	6594
ENA|K03455|K03455.1	8698	6601
ENA|K03455|K03455.1	8699	6564
ENA|K03455|K03455.1	8700	6570
ENA|K03455|K03455.1	8701	6544
ENA|K03455|K03455.1	8702	6599
ENA|K03455|K03455.1	8703	6623
ENA|K03455|K03455.1	8704	6608
ENA|K03455|K03455.1	8705	6623
ENA|K03455|K03455.1	8706	6538
ENA|K03455|K03455.1	8707	6663
ENA|K03455|K03455.1	8708	6680
ENA|K03455|K03455.1	8709	6672
ENA|K03455|K03455.1	8710	6629
ENA|K03455|K03455.1	8711	6530
ENA|K03455|K03455.1	8712	6598
ENA|K03455|K03455.1	8713	6622
ENA|K03455|K03455.1	8714	6578
ENA|K03455|K03455.1	8715	6662
ENA|K03455|K03455.1	8716	6571
ENA|K03455|K03455.1	8717	6637
ENA|K03455|K03455.1	8718	6669
ENA|K03455|K03455.1	8719	6672
ENA|K03455|K03455.1	8720	6652
ENA|K03455|K03455.1	8721	6697
ENA|K03455|K03455.1	8722	6647
ENA|K03455|K03455.1	8723	6706
ENA|K03455|K03455.1	8724	6715
ENA|K03455|K03455.1	8725	6624
ENA|K03455|K03455.1	8726	6618
ENA|K03455|K03455.1	8727	6551
ENA|K03455|K03455.1	8728	6656
ENA|K03455|K03455.1	8729	6626
ENA|K03455|K03455.1	8730	6720
ENA|K03455|K03455.1	8731	6706
ENA|K03455|K03455.1	8732	6695
ENA|K03455|K03455.1	8733	6657
ENA|K03455|K03455.1	8734	6734
ENA|K03455|K03455.1	8735	6736
ENA|K03455|K03455.1	8736	6735
ENA|K03455|K03455.1	8737	6735
ENA|K03455|K03455.1	8738	6617
ENA|K03455|K03455.1	8739	6710
ENA|K03455|K03455.1	8740	6652
ENA|K03455|K03455.1	8741	6641
ENA|K03455|K03455.1	8742	6692
ENA|K03455|K03455.1	8743	6725
ENA|K03455|K03455.1	8744	6747
ENA|K03455|K03455.1	8745	6745
ENA|K03455|K03455.1	8746	6779
ENA|K03455|K03455.1	8747	6804
ENA|K03455|K03455.1	8748	6786
ENA|K03455|K03455.1	8749	6786
ENA|K03455|K03455.1	8750	6730
ENA|K03455|K03455.1	8751	6682
ENA|K03455|K03455.1	8752	6783
ENA|K03455|K03455.1	8753	6784
ENA|K03455|K03455.1	8754	6814
ENA|K03455|K03455.1	8755	6819
ENA|K03455|K03455.1	8756	6819
ENA|K03455|K03455.1	8757	6823
ENA|K03455|K03455.1	8758	6828
ENA|K03455|K03455.1	8759	6833
ENA|K03455|K03455.1	8760	6808
ENA|K03455|K03455.1	8761	6846
ENA|K03455|K03455.1	8762	6812
ENA|K03455|K03455.1	8763	6676
ENA|K03455|K03455.1	8764	6666
ENA|K03455|K03455.1	8765	6679
ENA|K03455|K03455.1	8766	6782
ENA|K03455|K03455.1	8767	6786
ENA|K03455|K03455.1	8768	6805
ENA|K03455|K03455.1	8769	6772
ENA|K03455|K03455.1	8770	6569
ENA|K03455|K03455.1	8771	6609
ENA|K03455|K03455.1	8772	6728
ENA|K03455|K03455.1	8773	6752
